order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00389,389,236,CUST_0236,2023-08-18,2023-11-09T00:12:00.000Z,PROD_078,130,9,3,388.71,260.66,431.42,125.34,13.49,24.71,0.00,delivered,CANCELLED,credit_card,6802 Main St,,TRK498369
ORD_00390,390,5,CUST_0005,5/17/2023,2023-02-25T00:46:00.000Z,PROD_072,7,1,3,345.81,39.31,301.65,144.73,20.88,43.65,26.39,SHIPPED,returned,credit_card,3102 Oak Ave,,TRK816470
ORD_00391,391,355,CUST_0355,3/3/2023,2023-12-21T22:51:00.000Z,PROD_025,190,6,1,247.10,252.50,116.62,348.27,19.46,25.18,16.40,,CANCELLED,paypal,3309 Oak Ave,,TRK659391
ORD_00392,392,194,CUST_0194,2023-06-26,,PROD_148,170,9,2,476.72,362.34,456.65,802.25,10.41,35.40,0.00,pending,SHIPPED,credit_card,2744 Pine Rd,,TRK420452
ORD_00393,393,25,CUST_0025,10/18/2023,2023-02-20T11:38:00.000Z,PROD_006,54,10,5,220.11,203.33,568.42,533.89,5.93,17.99,0.00,processing,CANCELLED,bank_transfer,1842 Main St,,
ORD_00394,394,294,CUST_0294,2023-01-22,2023-06-13T11:37:00.000Z,PROD_043,151,3,4,286.99,297.16,816.60,262.88,10.84,26.48,0.00,CANCELLED,processing,debit_card,9274 Oak Ave,,TRK818879
ORD_00395,395,395,CUST_0395,11/11/2023,2023-09-09T02:56:00.000Z,PROD_166,164,9,4,124.91,264.14,64.73,786.71,8.32,37.47,0.00,processing,,credit_card,9084 Pine Rd,,
ORD_00396,396,33,CUST_0033,4/6/2023,2023-10-13T00:47:00.000Z,PROD_026,68,5,1,508.85,394.84,485.52,389.26,0.00,49.89,0.00,,,debit_card,6525 Main St,,
ORD_00397,397,270,CUST_0270,2023-06-11,2023-03-17T04:35:00.000Z,PROD_048,72,4,3,509.15,51.14,463.03,48.55,14.17,33.85,0.00,returned,processing,cash,3670 Pine Rd,,TRK939233
ORD_00398,398,186,CUST_0186,2023-11-14,,PROD_004,175,8,3,281.89,59.28,331.40,416.61,0.00,42.87,0.00,pending,CANCELLED,cash,7858 Main St,,
ORD_00399,399,269,CUST_0269,2023-06-02,2023-07-13T20:06:00.000Z,PROD_164,134,1,2,238.71,259.69,488.01,417.47,0.00,6.12,0.00,processing,returned,cash,6761 Oak Ave,,TRK587882
ORD_00400,400,255,CUST_0255,9/22/2023,2023-03-09T12:17:00.000Z,PROD_070,148,10,3,387.92,250.27,743.58,711.08,5.81,44.35,12.25,processing,returned,paypal,7492 Pine Rd,,
ORD_00401,401,57,CUST_0057,12/13/2023,2023-03-24T14:10:00.000Z,PROD_082,148,7,5,372.44,291.51,421.32,815.24,8.35,10.84,0.00,returned,SHIPPED,cash,4071 Oak Ave,,
ORD_00402,402,432,CUST_0432,2023-07-31,,PROD_032,103,6,3,209.15,388.36,524.89,562.82,18.56,39.17,0.00,SHIPPED,,credit_card,3145 Pine Rd,,TRK916359
ORD_00403,403,372,CUST_0372,8/25/2023,2023-08-24T05:08:00.000Z,PROD_084,57,5,3,39.26,323.27,167.95,355.15,6.03,29.11,0.00,,,cash,5335 Oak Ave,,TRK288156
ORD_00404,404,53,CUST_0053,2023-06-16,2023-08-10T07:42:00.000Z,PROD_037,149,9,2,259.75,33.23,608.06,835.94,22.06,45.35,0.00,processing,,debit_card,4412 Oak Ave,,
ORD_00405,405,272,CUST_0272,2023-08-08,2023-07-09T15:20:00.000Z,PROD_051,100,5,1,61.49,340.96,342.25,833.73,0.00,10.68,0.00,returned,SHIPPED,debit_card,3295 Oak Ave,Special delivery instructions,
ORD_00406,406,438,CUST_0438,2023-01-25,2023-04-21T20:43:00.000Z,PROD_154,8,5,2,490.52,261.89,869.85,345.31,14.02,44.96,17.74,CANCELLED,processing,cash,7420 Pine Rd,,
ORD_00407,407,176,CUST_0176,1/10/2023,,PROD_025,53,2,1,35.36,197.73,245.09,287.88,12.75,10.79,0.00,pending,processing,paypal,4542 Pine Rd,,TRK886888
ORD_00408,408,69,CUST_0069,2023-12-27,2023-10-06T02:54:00.000Z,PROD_174,15,1,5,284.81,89.84,679.45,750.21,7.44,5.19,0.00,delivered,,credit_card,3582 Pine Rd,,
ORD_00409,409,1,CUST_0001,4/8/2023,2023-03-04T02:14:00.000Z,PROD_041,101,3,4,308.41,365.78,718.49,287.77,22.08,10.59,41.75,pending,SHIPPED,bank_transfer,3180 Oak Ave,,TRK436431
ORD_00410,410,12,CUST_0012,2023-06-02,2023-04-11T14:53:00.000Z,PROD_003,76,10,2,177.68,362.65,895.60,411.79,23.18,41.88,0.00,delivered,delivered,debit_card,1029 Oak Ave,Special delivery instructions,TRK515205
ORD_00411,411,376,CUST_0376,1/6/2023,2023-12-19T00:16:00.000Z,PROD_043,151,9,4,449.07,214.86,622.23,156.78,0.00,8.92,24.07,processing,delivered,debit_card,5774 Main St,Special delivery instructions,TRK673414
ORD_00412,412,53,CUST_0053,2023-04-03,,PROD_090,47,5,2,310.63,393.62,626.96,361.39,0.00,13.98,13.11,delivered,pending,bank_transfer,8883 Oak Ave,,
ORD_00413,413,36,CUST_0036,4/21/2023,,PROD_200,50,1,2,297.36,87.53,889.42,690.59,19.86,41.41,0.00,CANCELLED,returned,credit_card,500 Pine Rd,,TRK119402
ORD_00414,414,481,CUST_0481,,2023-10-27T08:25:00.000Z,PROD_135,181,10,1,25.08,299.90,978.35,419.41,20.04,13.79,0.00,CANCELLED,SHIPPED,cash,2321 Main St,,TRK754841
ORD_00415,415,168,CUST_0168,,2023-08-11T19:53:00.000Z,PROD_121,59,1,5,294.88,277.07,409.66,757.90,23.86,35.19,29.14,,processing,debit_card,6499 Oak Ave,,
ORD_00416,416,141,CUST_0141,,2023-08-20T15:49:00.000Z,PROD_124,159,2,1,137.22,276.17,416.33,539.78,21.68,4.31,0.00,pending,CANCELLED,cash,9884 Oak Ave,,
ORD_00417,417,98,CUST_0098,12/10/2023,,PROD_061,10,8,3,177.18,28.93,262.57,78.44,19.18,41.73,7.51,SHIPPED,pending,bank_transfer,1698 Oak Ave,,TRK201636
ORD_00418,418,121,CUST_0121,,2023-08-16T04:46:00.000Z,PROD_005,122,2,3,286.50,228.82,256.22,354.32,6.62,12.36,0.00,delivered,CANCELLED,bank_transfer,1533 Oak Ave,,TRK592256
ORD_00419,419,366,CUST_0366,,2023-12-16T21:52:00.000Z,PROD_059,56,1,1,270.94,340.19,837.58,384.44,16.04,5.14,22.40,CANCELLED,processing,bank_transfer,1041 Pine Rd,,
ORD_00420,420,388,CUST_0388,1/25/2023,2023-02-03T17:39:00.000Z,PROD_197,43,10,1,488.74,63.40,1026.90,357.42,0.00,2.65,0.00,SHIPPED,returned,credit_card,9576 Oak Ave,,TRK482910
ORD_00421,421,266,CUST_0266,9/17/2023,2023-01-21T13:49:00.000Z,PROD_051,150,4,3,267.77,317.98,340.90,369.93,6.67,35.21,0.00,processing,processing,cash,4191 Pine Rd,Special delivery instructions,TRK769261
ORD_00422,422,42,CUST_0042,4/23/2023,2023-11-01T09:22:00.000Z,PROD_196,77,4,3,108.10,407.09,197.10,248.84,8.51,19.17,1.46,SHIPPED,delivered,credit_card,2378 Pine Rd,,TRK369027
ORD_00423,423,106,CUST_0106,,2023-12-10T23:33:00.000Z,PROD_141,57,8,4,23.56,373.70,487.35,826.57,9.02,6.05,0.00,SHIPPED,processing,paypal,8307 Main St,Special delivery instructions,TRK669020
ORD_00424,424,389,CUST_0389,2023-02-07,2023-09-10T22:11:00.000Z,PROD_011,168,6,3,325.38,353.34,914.72,415.79,5.43,29.90,0.00,pending,delivered,cash,9088 Oak Ave,,
ORD_00425,425,237,CUST_0237,4/10/2023,,PROD_105,175,4,5,119.30,307.14,145.51,248.19,15.43,40.21,0.00,pending,delivered,paypal,8607 Pine Rd,,TRK388772
ORD_00426,426,116,CUST_0116,2023-01-23,2023-03-15T08:16:00.000Z,PROD_170,10,1,5,418.38,101.09,802.50,447.88,5.67,3.83,0.00,pending,processing,debit_card,8152 Main St,,TRK185048
ORD_00427,427,291,CUST_0291,4/15/2023,2023-01-07T18:45:00.000Z,PROD_195,61,9,1,462.75,183.63,720.70,48.43,5.11,2.75,0.00,delivered,SHIPPED,paypal,6014 Pine Rd,,
ORD_00428,428,347,CUST_0347,11/25/2023,,PROD_087,143,10,3,443.01,38.31,536.87,94.88,17.89,24.54,5.85,pending,processing,credit_card,1200 Oak Ave,,TRK453320
ORD_00429,429,324,CUST_0324,2023-02-04,2023-02-23T23:57:00.000Z,PROD_067,22,8,3,310.83,370.09,230.60,548.30,16.19,36.82,13.61,pending,pending,bank_transfer,6618 Oak Ave,,
ORD_00430,430,294,CUST_0294,,2023-06-09T18:44:00.000Z,PROD_129,59,8,2,101.95,388.68,620.51,816.09,0.00,49.78,0.00,delivered,processing,cash,6461 Oak Ave,,TRK750489
ORD_00431,431,313,CUST_0313,2023-03-09,2023-08-14T08:31:00.000Z,PROD_020,187,3,1,350.43,115.00,934.82,485.02,22.24,30.10,0.00,processing,delivered,debit_card,8152 Oak Ave,,TRK866033
ORD_00432,432,388,CUST_0388,,2023-03-04T03:08:00.000Z,PROD_037,116,8,3,468.99,175.34,1038.60,572.23,14.50,31.72,17.19,SHIPPED,processing,cash,8082 Pine Rd,,
ORD_00433,433,334,CUST_0334,2023-09-24,2023-04-26T01:27:00.000Z,PROD_002,148,6,5,362.38,127.63,305.90,451.65,16.88,20.94,37.36,CANCELLED,returned,cash,2170 Pine Rd,Special delivery instructions,TRK253130
ORD_00434,434,135,CUST_0135,2023-02-09,2023-08-07T22:46:00.000Z,PROD_028,62,7,4,378.00,238.86,357.07,488.67,5.98,47.59,0.00,CANCELLED,processing,bank_transfer,1306 Pine Rd,,
ORD_00435,435,260,CUST_0260,2023-10-23,2023-06-26T12:42:00.000Z,PROD_188,19,10,5,206.99,71.24,337.58,141.85,0.00,6.23,0.00,CANCELLED,SHIPPED,cash,4673 Oak Ave,,
ORD_00436,436,53,CUST_0053,2023-08-15,2023-07-07T08:54:00.000Z,PROD_040,77,10,2,497.17,351.46,573.59,429.73,15.36,26.04,0.00,SHIPPED,SHIPPED,cash,1890 Pine Rd,,
ORD_00437,437,147,CUST_0147,9/11/2023,2023-04-05T02:22:00.000Z,PROD_020,89,1,5,329.25,258.78,83.04,683.52,8.36,46.93,0.00,pending,CANCELLED,cash,3940 Pine Rd,Special delivery instructions,
ORD_00438,438,215,CUST_0215,2023-11-30,2023-08-14T17:18:00.000Z,PROD_105,41,7,4,298.28,365.62,139.50,166.82,16.35,43.61,44.25,processing,CANCELLED,paypal,2188 Oak Ave,Special delivery instructions,TRK561328
ORD_00439,439,188,CUST_0188,,2023-12-13T07:15:00.000Z,PROD_137,105,5,3,439.87,332.57,537.88,749.04,19.12,25.26,2.22,,processing,cash,4576 Pine Rd,,TRK544254
ORD_00440,440,7,CUST_0007,2023-11-11,2023-02-19T21:51:00.000Z,PROD_026,160,7,5,491.17,297.22,581.71,354.42,12.50,16.80,0.00,processing,SHIPPED,credit_card,8037 Oak Ave,,
ORD_00441,441,141,CUST_0141,8/19/2023,2023-12-01T09:58:00.000Z,PROD_039,29,3,2,238.17,280.11,361.52,772.30,0.00,43.90,0.00,,processing,bank_transfer,2138 Main St,,
ORD_00442,442,425,CUST_0425,2023-03-01,2023-09-08T04:32:00.000Z,PROD_045,121,8,5,162.96,218.43,968.75,324.11,11.99,36.58,0.00,pending,processing,credit_card,2708 Main St,,TRK204438
ORD_00443,443,204,CUST_0204,4/8/2023,2023-06-27T18:30:00.000Z,PROD_140,97,5,5,281.52,259.68,1027.67,657.34,22.00,14.63,0.00,processing,CANCELLED,debit_card,3266 Pine Rd,Special delivery instructions,
ORD_00444,444,189,CUST_0189,2023-01-10,2023-12-06T16:40:00.000Z,PROD_163,63,1,1,102.66,250.79,619.00,429.52,8.51,49.47,0.00,,CANCELLED,paypal,6880 Pine Rd,,
ORD_00445,445,78,CUST_0078,3/19/2023,2023-08-23T01:51:00.000Z,PROD_128,12,8,5,330.21,93.20,425.53,629.78,18.68,45.99,28.27,CANCELLED,pending,cash,6035 Pine Rd,,
ORD_00446,446,209,CUST_0209,9/7/2023,2023-01-08T04:48:00.000Z,PROD_130,177,6,5,434.29,316.56,581.45,446.21,22.35,29.91,0.00,,delivered,bank_transfer,3707 Pine Rd,,TRK665044
ORD_00447,447,435,CUST_0435,2023-12-17,2023-04-15T18:43:00.000Z,PROD_196,35,9,4,33.58,257.09,582.29,45.92,0.00,45.90,0.00,delivered,processing,cash,4801 Oak Ave,Special delivery instructions,TRK102318
ORD_00448,448,41,CUST_0041,2023-12-16,2023-11-23T19:56:00.000Z,PROD_087,59,6,3,183.29,187.31,991.42,616.09,0.00,46.95,0.00,processing,returned,debit_card,5854 Main St,Special delivery instructions,TRK300341
ORD_00449,449,223,CUST_0223,2023-05-14,2023-08-05T02:48:00.000Z,PROD_181,30,9,2,343.97,68.77,445.32,431.84,9.15,23.39,23.08,returned,delivered,bank_transfer,9242 Oak Ave,,TRK402029
ORD_00450,450,227,CUST_0227,10/19/2023,,PROD_042,134,6,1,334.01,110.29,756.08,52.47,11.04,38.26,0.00,,delivered,paypal,8576 Oak Ave,Special delivery instructions,TRK250581
ORD_00451,451,30,CUST_0030,3/17/2023,2023-04-12T03:17:00.000Z,PROD_043,92,5,5,319.51,170.15,731.19,199.43,9.98,9.95,0.00,,pending,bank_transfer,6945 Main St,Special delivery instructions,TRK160621
ORD_00452,452,497,CUST_0497,2023-05-17,2023-06-18T01:35:00.000Z,PROD_091,196,8,5,153.28,205.77,233.05,813.65,5.02,24.18,27.14,SHIPPED,pending,paypal,9853 Main St,Special delivery instructions,TRK158071
ORD_00453,453,342,CUST_0342,9/24/2023,,PROD_118,117,5,1,232.84,206.77,584.37,563.79,0.00,18.66,0.00,CANCELLED,,bank_transfer,7061 Oak Ave,,
ORD_00454,454,117,CUST_0117,12/17/2023,2023-02-14T17:25:00.000Z,PROD_200,115,2,5,90.53,52.94,758.12,192.38,22.60,51.65,0.00,SHIPPED,CANCELLED,bank_transfer,3861 Pine Rd,Special delivery instructions,TRK499863
ORD_00455,455,232,CUST_0232,,2023-07-26T22:41:00.000Z,PROD_190,163,1,5,376.93,409.67,270.83,215.87,19.91,19.83,0.00,processing,returned,debit_card,6614 Pine Rd,,TRK137033
ORD_00456,456,233,CUST_0233,2023-05-02,2023-10-16T06:02:00.000Z,PROD_106,22,5,1,51.08,275.79,335.99,565.78,10.08,3.96,22.99,CANCELLED,returned,cash,9908 Pine Rd,,TRK955933
ORD_00457,457,82,CUST_0082,7/15/2023,,PROD_163,155,2,1,453.93,357.38,932.76,199.94,0.00,5.66,0.00,CANCELLED,,paypal,4865 Main St,,TRK176512
ORD_00458,458,283,CUST_0283,12/23/2023,2023-09-24T01:05:00.000Z,PROD_199,155,6,5,142.97,220.90,130.78,585.44,6.79,22.43,36.88,CANCELLED,returned,debit_card,9266 Oak Ave,,
ORD_00459,459,266,CUST_0266,1/23/2023,2023-02-20T17:57:00.000Z,PROD_055,160,1,2,114.45,35.72,445.55,684.47,15.95,11.69,27.30,delivered,SHIPPED,debit_card,7621 Oak Ave,,
ORD_00460,460,492,CUST_0492,8/13/2023,2023-05-14T19:30:00.000Z,PROD_110,96,10,4,42.50,363.15,150.03,42.24,7.50,2.64,0.00,pending,pending,bank_transfer,6643 Pine Rd,,TRK542542
ORD_00461,461,483,CUST_0483,2023-11-03,2023-03-01T12:43:00.000Z,PROD_188,89,6,5,238.58,413.41,694.18,85.66,0.00,50.63,48.08,SHIPPED,SHIPPED,paypal,5249 Pine Rd,Special delivery instructions,
ORD_00462,462,304,CUST_0304,7/18/2023,,PROD_107,156,6,4,351.12,141.44,95.31,140.70,21.28,49.93,41.11,CANCELLED,,cash,8329 Pine Rd,,TRK172032
ORD_00463,463,176,CUST_0176,12/14/2023,2023-07-01T13:30:00.000Z,PROD_013,170,3,5,278.72,259.16,665.95,729.56,0.00,25.31,0.00,returned,processing,cash,7914 Pine Rd,Special delivery instructions,
ORD_00464,464,232,CUST_0232,12/19/2023,2023-05-19T18:31:00.000Z,PROD_046,107,1,5,51.24,341.66,965.05,261.73,0.00,19.58,5.11,CANCELLED,processing,paypal,6982 Oak Ave,,
ORD_00465,465,304,CUST_0304,2023-03-12,2023-04-05T21:13:00.000Z,PROD_189,77,2,5,65.71,135.50,198.75,405.66,14.20,12.74,0.00,CANCELLED,processing,debit_card,5397 Pine Rd,,
ORD_00466,466,385,CUST_0385,2023-03-05,2023-08-14T07:55:00.000Z,PROD_008,99,6,3,69.91,302.08,1034.29,556.50,21.32,51.79,0.00,SHIPPED,delivered,debit_card,2042 Pine Rd,Special delivery instructions,
ORD_00467,467,192,CUST_0192,12/10/2023,2023-03-27T13:23:00.000Z,PROD_018,90,6,5,259.07,82.27,943.44,379.27,21.04,18.66,0.00,,delivered,bank_transfer,2769 Oak Ave,,TRK346085
ORD_00468,468,74,CUST_0074,6/21/2023,2023-12-05T07:52:00.000Z,PROD_108,152,1,2,136.73,60.48,474.63,263.55,6.46,48.15,0.00,returned,,cash,4330 Pine Rd,,TRK203352
ORD_00469,469,272,CUST_0272,8/13/2023,2023-09-05T10:07:00.000Z,PROD_050,180,6,4,16.83,180.60,983.53,789.05,19.28,5.45,0.00,processing,pending,bank_transfer,8327 Oak Ave,,TRK572172
ORD_00470,470,57,CUST_0057,6/14/2023,2023-04-08T21:51:00.000Z,PROD_098,191,7,3,303.85,202.12,511.02,247.67,20.35,31.15,0.00,,returned,paypal,4187 Main St,,TRK471786
ORD_00471,471,449,CUST_0449,10/9/2023,2023-04-15T23:40:00.000Z,PROD_108,140,1,3,443.73,391.49,521.31,385.25,0.00,5.33,0.00,pending,processing,credit_card,3290 Pine Rd,,TRK114312
ORD_00472,472,205,CUST_0205,1/11/2023,2023-11-24T16:55:00.000Z,PROD_030,67,4,1,50.90,143.42,596.24,560.11,0.00,44.54,46.33,,processing,credit_card,2145 Pine Rd,,
ORD_00473,473,419,CUST_0419,2023-11-21,2023-05-20T07:19:00.000Z,PROD_096,21,7,3,229.35,315.44,788.15,566.93,13.00,33.28,0.00,,CANCELLED,bank_transfer,9141 Main St,,
ORD_00474,474,448,CUST_0448,8/3/2023,2023-05-07T23:05:00.000Z,PROD_099,49,6,3,215.02,265.54,895.00,126.26,14.26,39.93,0.00,CANCELLED,returned,cash,7382 Main St,,TRK332908
ORD_00475,475,411,CUST_0411,12/9/2023,2023-09-11T10:29:00.000Z,PROD_149,177,10,1,86.41,235.23,865.30,720.22,0.00,42.32,8.28,processing,returned,bank_transfer,428 Oak Ave,,
ORD_00476,476,378,CUST_0378,7/2/2023,,PROD_132,83,8,3,37.36,264.38,841.16,177.74,18.67,9.00,35.41,pending,pending,cash,1514 Oak Ave,,
ORD_00477,477,455,CUST_0455,2023-05-31,2023-11-03T21:49:00.000Z,PROD_188,124,5,3,42.29,174.78,385.57,464.21,14.84,30.92,0.00,CANCELLED,,cash,4261 Oak Ave,,
ORD_00478,478,428,CUST_0428,2023-07-20,2023-03-22T10:40:00.000Z,PROD_092,36,3,4,158.11,412.67,381.94,747.71,22.46,3.82,22.65,SHIPPED,SHIPPED,paypal,8117 Oak Ave,Special delivery instructions,TRK340258
ORD_00479,479,423,CUST_0423,5/15/2023,2023-11-28T12:13:00.000Z,PROD_075,80,7,3,408.57,124.91,606.46,797.93,11.52,46.04,3.25,SHIPPED,delivered,credit_card,9507 Pine Rd,,TRK485451
ORD_00480,480,342,CUST_0342,2023-03-15,2023-12-09T19:15:00.000Z,PROD_147,178,8,2,13.63,15.57,910.73,84.44,14.45,31.76,0.00,pending,CANCELLED,bank_transfer,6049 Main St,,TRK192188
ORD_00481,481,253,CUST_0253,4/6/2023,2023-09-18T11:58:00.000Z,PROD_184,198,6,1,115.57,408.78,306.63,61.22,0.00,46.72,0.00,delivered,SHIPPED,cash,1454 Oak Ave,,TRK653977
ORD_00482,482,121,CUST_0121,4/14/2023,2023-09-22T12:35:00.000Z,PROD_101,156,8,2,422.35,127.44,625.48,410.97,8.77,3.95,0.00,processing,SHIPPED,paypal,7644 Pine Rd,,TRK460167
ORD_00483,483,115,CUST_0115,3/26/2023,2023-12-06T08:21:00.000Z,PROD_107,195,3,4,148.38,59.43,122.89,41.21,11.97,37.81,0.00,processing,,credit_card,9378 Oak Ave,,
ORD_00484,484,96,CUST_0096,2023-01-25,2023-09-02T01:12:00.000Z,PROD_143,183,4,2,243.57,89.26,800.80,390.16,9.78,24.78,0.00,pending,SHIPPED,paypal,8208 Pine Rd,,TRK277730
ORD_00485,485,317,CUST_0317,12/2/2023,2023-12-20T09:51:00.000Z,PROD_018,124,3,2,427.02,17.37,691.07,532.65,16.72,24.52,21.54,processing,SHIPPED,paypal,3492 Pine Rd,,
ORD_00486,486,416,CUST_0416,2023-05-18,2023-11-25T01:13:00.000Z,PROD_045,155,2,3,201.56,127.64,944.25,112.00,6.58,30.97,0.00,processing,returned,bank_transfer,3025 Oak Ave,,
ORD_00487,487,9,CUST_0009,10/8/2023,2023-03-14T17:05:00.000Z,PROD_170,77,7,3,82.55,313.43,330.40,667.59,12.58,23.10,0.00,pending,returned,cash,2847 Oak Ave,Special delivery instructions,TRK190317
ORD_00488,488,446,CUST_0446,6/7/2023,2023-05-16T21:41:00.000Z,PROD_144,88,1,5,208.99,272.51,646.49,477.57,11.27,46.34,0.00,returned,CANCELLED,debit_card,2624 Main St,Special delivery instructions,TRK755451
ORD_00489,489,69,CUST_0069,2/26/2023,2023-01-01T23:34:00.000Z,PROD_148,166,5,1,59.96,142.21,664.00,298.41,15.05,33.62,0.00,pending,processing,credit_card,2395 Pine Rd,,
ORD_00490,490,288,CUST_0288,,2023-07-10T13:24:00.000Z,PROD_169,142,6,4,362.73,101.76,715.88,634.98,18.17,47.83,29.97,,CANCELLED,cash,2857 Oak Ave,,
ORD_00491,491,498,CUST_0498,9/17/2023,2023-01-02T13:00:00.000Z,PROD_106,101,7,4,134.89,338.85,94.15,683.70,7.95,14.21,0.00,SHIPPED,CANCELLED,cash,6329 Main St,,TRK909665
ORD_00492,492,5,CUST_0005,1/11/2023,2023-12-18T09:01:00.000Z,PROD_024,102,4,2,386.87,249.67,68.33,778.97,19.93,28.28,0.00,returned,delivered,credit_card,9311 Main St,,TRK617044
ORD_00493,493,233,CUST_0233,12/6/2023,2023-11-08T04:37:00.000Z,PROD_137,49,10,4,227.43,318.25,63.36,648.20,15.10,39.70,38.33,CANCELLED,returned,debit_card,3490 Pine Rd,,
ORD_00494,494,274,CUST_0274,12/27/2023,2023-08-12T20:21:00.000Z,PROD_143,151,9,5,379.17,358.81,1026.57,398.23,7.72,24.12,8.97,pending,SHIPPED,bank_transfer,7809 Pine Rd,,TRK659315
ORD_00495,495,418,CUST_0418,11/23/2023,2023-02-23T06:41:00.000Z,PROD_002,61,3,4,46.06,263.82,424.46,143.71,21.03,42.35,0.00,returned,processing,paypal,6100 Oak Ave,,
ORD_00496,496,123,CUST_0123,7/18/2023,2023-03-09T19:35:00.000Z,PROD_152,111,8,3,340.07,373.91,63.47,381.64,22.79,31.12,46.34,returned,returned,bank_transfer,2671 Oak Ave,,TRK911801
ORD_00497,497,324,CUST_0324,5/17/2023,2023-02-21T08:28:00.000Z,PROD_076,17,6,3,308.32,191.93,633.16,566.19,21.36,20.75,19.80,CANCELLED,CANCELLED,credit_card,1398 Main St,,TRK219331
ORD_00498,498,374,CUST_0374,2023-07-16,2023-01-25T09:05:00.000Z,PROD_068,151,5,2,490.97,321.91,676.32,321.24,16.53,45.25,21.95,processing,pending,bank_transfer,7030 Oak Ave,,TRK430380
ORD_00499,499,418,CUST_0418,2023-06-06,2023-02-25T00:36:00.000Z,PROD_113,29,3,1,319.69,396.77,471.81,258.59,20.69,20.69,31.44,CANCELLED,processing,cash,7949 Main St,,TRK143926
ORD_00500,500,218,CUST_0218,2023-05-08,2023-11-10T00:55:00.000Z,PROD_179,142,5,3,70.67,54.59,396.02,572.92,21.97,24.31,0.00,returned,,bank_transfer,1382 Pine Rd,Special delivery instructions,
ORD_00501,501,225,CUST_0225,7/4/2023,2023-09-24T16:46:00.000Z,PROD_112,28,9,1,420.53,143.14,533.57,238.39,20.74,2.52,0.00,SHIPPED,SHIPPED,debit_card,1951 Oak Ave,,
ORD_00502,502,358,CUST_0358,2023-02-19,2023-07-13T23:10:00.000Z,PROD_115,198,1,5,16.46,368.83,620.66,63.54,0.00,45.12,41.58,delivered,processing,credit_card,3899 Oak Ave,Special delivery instructions,TRK671265
ORD_00503,503,477,CUST_0477,,2023-01-08T02:53:00.000Z,PROD_174,59,4,5,280.87,139.95,239.11,89.64,0.00,6.10,0.00,processing,processing,credit_card,8441 Main St,,TRK314887
ORD_00504,504,225,CUST_0225,1/5/2023,2023-08-27T14:10:00.000Z,PROD_199,99,7,3,238.93,258.88,57.99,54.31,23.02,38.24,0.00,delivered,delivered,debit_card,9108 Main St,Special delivery instructions,TRK405396
ORD_00505,505,145,CUST_0145,,2023-08-12T14:43:00.000Z,PROD_195,160,3,1,324.18,60.04,476.30,761.77,15.22,14.97,0.00,CANCELLED,,cash,6203 Pine Rd,,TRK778574
ORD_00506,506,448,CUST_0448,2023-07-15,2023-10-28T01:37:00.000Z,PROD_028,116,7,5,239.74,41.63,992.15,49.06,0.00,49.45,19.98,processing,CANCELLED,paypal,3623 Pine Rd,,
ORD_00507,507,407,CUST_0407,10/10/2023,,PROD_015,140,7,5,472.98,174.38,861.34,281.91,23.11,14.06,0.00,SHIPPED,returned,debit_card,2907 Pine Rd,,
ORD_00508,508,313,CUST_0313,2023-01-13,,PROD_200,134,10,2,232.04,47.13,417.53,493.12,8.84,43.62,0.00,,CANCELLED,bank_transfer,5279 Main St,Special delivery instructions,TRK676198
ORD_00509,509,162,CUST_0162,6/11/2023,2023-10-19T07:40:00.000Z,PROD_142,189,1,3,445.93,294.36,242.32,618.95,0.00,34.10,0.00,processing,pending,credit_card,6474 Oak Ave,,TRK180817
ORD_00510,510,225,CUST_0225,9/12/2023,2023-12-15T00:46:00.000Z,PROD_147,73,7,2,405.09,216.58,291.94,570.53,13.50,44.44,0.00,processing,SHIPPED,credit_card,703 Main St,,TRK518197
ORD_00511,511,445,CUST_0445,4/21/2023,2023-05-20T11:35:00.000Z,PROD_128,156,5,1,311.84,218.18,885.49,715.63,24.33,37.90,0.00,processing,,paypal,2413 Pine Rd,,TRK546689
ORD_00512,512,201,CUST_0201,2023-07-26,,PROD_031,29,9,2,425.87,308.02,919.64,837.67,13.62,49.11,0.00,,SHIPPED,cash,4412 Main St,,TRK276343
ORD_00513,513,285,CUST_0285,11/13/2023,2023-03-15T16:51:00.000Z,PROD_099,182,3,2,400.86,339.91,336.33,220.37,24.00,28.68,0.00,SHIPPED,returned,bank_transfer,6365 Main St,Special delivery instructions,TRK140952
ORD_00514,514,63,CUST_0063,2023-12-25,2023-10-20T10:24:00.000Z,PROD_087,150,8,5,72.94,358.53,79.46,574.57,0.00,50.83,0.00,pending,delivered,bank_transfer,5088 Pine Rd,,TRK277515
ORD_00515,515,479,CUST_0479,5/9/2023,2023-09-25T15:48:00.000Z,PROD_143,53,6,3,163.68,89.57,984.34,784.70,14.55,36.24,0.00,processing,processing,cash,9421 Pine Rd,,
ORD_00516,516,291,CUST_0291,2023-02-25,2023-11-28T05:22:00.000Z,PROD_062,116,1,3,38.90,132.23,113.40,124.12,23.15,17.52,0.00,returned,,debit_card,8268 Oak Ave,,TRK792398
